DT_REFER;DENOM_CIA;Ativo Circulante;Ativo Não Circulante;Ativo Total;Passivo Circulante;Passivo Não Circulante;Passivo Total;Patrimônio Líquido Consolidado;passivo
2017-12-31;CIA SIDERURGICA NACIONAL;11881496.0;33328474.0;45209970.0;10670050.0;26251691.0;45209970.0;8288229.0;36921741.0
2017-12-31;CIA TECIDOS SANTANENSE;211794.0;302166.0;513960.0;182697.0;68622.0;513960.0;262641.0;251319.0
2017-12-31;COGNA EDUCAÇÃO S.A.;3536141.0;15131621.0;18667762.0;1345534.0;2114502.0;18667762.0;15207726.0;3460036.0
2017-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;11539.0;36088.0;47627.0;7297.0;16112.0;47627.0;24218.0;23409.0
2017-12-31;COSAN S.A.;7780048.0;20759225.0;28539273.0;4991391.0;13250617.0;28539273.0;10297265.0;18242008.0
2017-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1623644.0;11232358.0;12856002.0;1956998.0;6760026.0;12856002.0;4138978.0;8717024.0
2017-12-31;DEXCO S.A.;3023458.0;6442116.0;9465574.0;1551576.0;3197679.0;9465574.0;4716319.0;4749255.0
2017-12-31;DOHLER S.A.;328445.0;344472.0;672917.0;51158.0;87748.0;672917.0;534011.0;138906.0
2017-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2139393.0;5676365.0;7815758.0;1759574.0;5299614.0;7815758.0;756570.0;7059188.0
2017-12-31;EMBPAR PARTICIPAÇÕES S/A;33827.0;96583.0;130410.0;43134.0;76505.0;130410.0;10771.0;119639.0
2017-12-31;EMBRAER S.A.;23326892.0;16158014.0;39484906.0;9204804.0;16445536.0;39484906.0;13834566.0;25650340.0
2017-12-31;ENAUTA PARTICIPAÇÕES S.A.;2277177.0;1654165.0;3931342.0;308842.0;512390.0;3931342.0;3110110.0;821232.0
2017-12-31;ENGIE BRASIL ENERGIA S.A.;3735779.0;15832734.0;19568513.0;5676471.0;7057317.0;19568513.0;6834725.0;12733788.0
2017-12-31;GERDAU S.A.;17982113.0;32319648.0;50301761.0;7714120.0;18693700.0;50301761.0;23893941.0;26407820.0
2017-12-31;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;1517775.0;1097170.0;2614945.0;1818793.0;324149.0;2614945.0;472003.0;2142942.0
2017-12-31;HIDROVIAS DO BRASIL S.A.;318058.0;3368146.0;3686204.0;502684.0;1864089.0;3686204.0;1319431.0;2366773.0
2017-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;38554.0;501894.0;540448.0;289978.0;382267.0;540448.0;-131797.0;672245.0
2017-12-31;IGUA SANEAMENTO S.A.;357374.0;1450916.0;1808290.0;131809.0;1224035.0;1808290.0;452446.0;1355844.0
2017-12-31;IGUATEMI S.A.;691603.0;4485692.0;5177295.0;350559.0;2010051.0;5177295.0;2816685.0;2360610.0
2017-12-31;JSL S.A.;4488461.0;7012463.0;11500924.0;3129688.0;7181916.0;11500924.0;1189320.0;10311604.0
2017-12-31;KLABIN S.A.;11803589.0;18745952.0;30549541.0;3747333.0;19568057.0;30549541.0;7234151.0;23315390.0
2017-12-31;MANGELS INDUSTRIAL S.A.;135580.0;201117.0;336697.0;55590.0;598854.0;336697.0;-317747.0;654444.0
2017-12-31;MOURA DUBEUX ENGENHARIA S/A;1243423.0;948378.0;2191801.0;913548.0;866759.0;2191801.0;411494.0;1780307.0
2017-12-31;OMEGA GERAÇÃO S.A.;596767.0;3309005.0;3905772.0;319101.0;1776155.0;3905772.0;1810516.0;2095256.0
2017-12-31;OSX BRASIL S.A.;9423.0;1734362.0;1743785.0;445183.0;4841513.0;1743785.0;-3542911.0;5286696.0
2017-12-31;PADTEC HOLDING S.A.;2860.0;52387.0;55247.0;8347.0;44498.0;55247.0;2402.0;52845.0
2017-12-31;PBG S/A;522623.0;729385.0;1252008.0;414310.0;552638.0;1252008.0;285060.0;966948.0
2017-12-31;PETRO RIO S.A.;849655.0;402109.0;1251764.0;216852.0;174429.0;1251764.0;860483.0;391281.0
2017-12-31;POSITIVO TECNOLOGIA S.A.;1411332.0;322527.0;1733859.0;1090782.0;136702.0;1733859.0;506375.0;1227484.0
2017-12-31;PRINER SERVIÇOS INDUSTRIAIS S.A.;90691.0;91715.0;182406.0;89663.0;37969.0;182406.0;54774.0;127632.0
2017-12-31;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;50317.0;42725.0;93042.0;36588.0;10855.0;93042.0;45599.0;47443.0
2017-12-31;QUALITY SOFTWARE S.A.;31340975.0;59657637.0;90998612.0;30404812.0;25893876.0;90998612.0;34699924.0;56298688.0
2017-12-31;RAIA DROGASIL S.A.;3928204.0;2536045.0;6464249.0;2493779.0;720098.0;6464249.0;3250372.0;3213877.0
2017-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;4029500.0;10895613.0;14925113.0;3416920.0;7372740.0;14925113.0;4135453.0;10789660.0
2017-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;603078.0;557018.0;1160096.0;382864.0;127201.0;1160096.0;650031.0;510065.0
2017-12-31;RUMO S.A.;4406621.0;21822895.0;26229516.0;3511981.0;14698154.0;26229516.0;8019381.0;18210135.0
2017-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;962503.0;436682.0;1399185.0;740362.0;236765.0;1399185.0;422058.0;977127.0
2017-12-31;SER EDUCACIONAL S.A.;1265461.0;1242413.0;2507874.0;295187.0;704297.0;2507874.0;1508390.0;999484.0
2017-12-31;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;934964.0;1010363.0;1945327.0;606251.0;927135.0;1945327.0;411941.0;1533386.0
2017-12-31;SUZANO HOLDING S.A.;6845581.0;21800216.0;28645797.0;3787009.0;13229030.0;28645797.0;11629758.0;17016039.0
2017-12-31;SUZANO S.A.;6796875.0;21726107.0;28522982.0;3708363.0;13193065.0;28522982.0;11621554.0;16901428.0
2017-12-31;SYN PROP & TECH S.A.;461742.0;3177686.0;3639428.0;331279.0;1429686.0;3639428.0;1878463.0;1760965.0
2017-12-31;TAURUS ARMAS S.A.;451459.0;317499.0;768958.0;965691.0;248500.0;768958.0;-445233.0;1214191.0
2017-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;1946797.0;6108023.0;8054820.0;644778.0;3062490.0;8054820.0;4347552.0;3707268.0
2017-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;84506.0;131857.0;216363.0;38445.0;10046.0;216363.0;167872.0;48491.0
2017-12-31;UNIPAR CARBOCLORO S.A.;1109867.0;2356510.0;3466377.0;1151821.0;1241725.0;3466377.0;1072831.0;2393546.0
2017-12-31;VALE S.A.;62700728.0;265395975.0;328096703.0;43357526.0;136633535.0;328096703.0;148105642.0;179991061.0
2017-12-31;VALID SOLUÇÕES S.A.;859518.0;1200247.0;2059765.0;448118.0;620952.0;2059765.0;990695.0;1069070.0
2017-12-31;VIA S.A.;12443000.0;7488000.0;19931000.0;14278000.0;2694000.0;19931000.0;2959000.0;16972000.0
2017-12-31;VIBRA ENERGIA S/A;10703000.0;13059000.0;23762000.0;4413000.0;10523000.0;23762000.0;8826000.0;14936000.0
2017-12-31;VIX LOGÍSTICA S/A;472874.0;701833.0;1174707.0;276513.0;305581.0;1174707.0;592613.0;582094.0
2017-12-31;VULCABRAS S.A.;668030.0;452455.0;1120485.0;266634.0;69278.0;1120485.0;784573.0;335912.0
2017-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;171248.0;302586.0;473834.0;52244.0;46413.0;473834.0;375177.0;98657.0
2017-12-31;YDUQS PARTICIPACOES S.A.;1663480.0;2357615.0;4021095.0;842944.0;400894.0;4021095.0;2777257.0;1243838.0
2018-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;344869.0;5160384.0;5505253.0;255072.0;1343448.0;5505253.0;3906733.0;1598520.0
2018-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;54555.0;83052.0;137607.0;24136.0;20386.0;137607.0;93085.0;44522.0
2018-12-31;ALUPAR INVESTIMENTO S/A;4986366.0;9620214.0;14606580.0;1528902.0;6815969.0;14606580.0;6261709.0;8344871.0
2018-12-31;AMBEV S.A.;25329605.0;68796533.0;94126138.0;24828370.0;11750344.0;94126138.0;57547424.0;36578714.0
2018-12-31;ATACADÃO S.A.;17898000.0;18779000.0;36677000.0;16746000.0;5884000.0;36677000.0;14047000.0;22630000.0
2018-12-31;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;11234.0;4.0;11238.0;99.0;8125.0;11238.0;3014.0;8224.0
2018-12-31;AZUL S.A.;3521798.0;8271408.0;11793206.0;4056794.0;4572712.0;11793206.0;3163700.0;8629506.0
2018-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;7475618.0;30196627.0;37672245.0;5755789.0;6872260.0;37672245.0;25044196.0;12628049.0
2018-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;7194996.0;6485127.0;13680123.0;5621695.0;1228043.0;13680123.0;6830385.0;6849738.0
2018-12-31;BBM LOGÍSTICA S.A.;152919.0;160286.0;313205.0;116278.0;97439.0;313205.0;99488.0;213717.0
2018-12-31;BLUE TECH SOLUTIONS EQI S.A.;7.0;139897.0;139904.0;33369.0;92039.0;139904.0;14496.0;125408.0
2018-12-31;BR PROPERTIES S.A.;1697830.0;8939317.0;10637147.0;1153078.0;3613703.0;10637147.0;5870366.0;4766781.0
2018-12-31;BRASKEM S.A.;21383867.0;37810115.0;59193982.0;23116130.0;30166607.0;59193982.0;5911245.0;53282737.0
2018-12-31;BRF S.A.;19030900.0;23351477.0;42382377.0;14488640.0;20361960.0;42382377.0;7531777.0;34850600.0
2018-12-31;CCR S.A.;4740722.0;26075276.0;30815998.0;5055624.0;17327640.0;30815998.0;8432734.0;22383264.0
2018-12-31;CIA SIDERURGICA NACIONAL;12014483.0;35313041.0;47327524.0;11438552.0;25875532.0;47327524.0;10013440.0;37314084.0
2018-12-31;CIA TECIDOS SANTANENSE;277103.0;352231.0;629334.0;224707.0;127014.0;629334.0;277613.0;351721.0
2018-12-31;COGNA EDUCAÇÃO S.A.;5563269.0;25081770.0;30645039.0;2565498.0;12072711.0;30645039.0;16006830.0;14638209.0
2018-12-31;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1842353.0;1899318.0;3741671.0;1928843.0;1020258.0;3741671.0;792570.0;2949101.0
2018-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;17877.0;27989.0;45866.0;5336.0;14505.0;45866.0;26025.0;19841.0
2018-12-31;COSAN S.A.;7589545.0;21200215.0;28789760.0;3994218.0;13872409.0;28789760.0;10923133.0;17866627.0
2018-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1330820.0;10845036.0;12175856.0;1396121.0;6528564.0;12175856.0;4251171.0;7924685.0
2018-12-31;DEXCO S.A.;3651832.0;5970255.0;9622087.0;2072546.0;2914674.0;9622087.0;4634867.0;4987220.0
2018-12-31;DOHLER S.A.;349672.0;375978.0;725650.0;57064.0;97593.0;725650.0;570993.0;154657.0
2018-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;3088525.0;6932410.0;10020935.0;2008458.0;7372158.0;10020935.0;640319.0;9380616.0
2018-12-31;EMBPAR PARTICIPAÇÕES S/A;58223.0;69358.0;127581.0;50417.0;76746.0;127581.0;418.0;127163.0
2018-12-31;EMBRAER S.A.;27398394.0;16360374.0;43758768.0;11734805.0;16756969.0;43758768.0;15266994.0;28491774.0
2018-12-31;ENAUTA PARTICIPAÇÕES S.A.;2241102.0;1702431.0;3943533.0;225642.0;518304.0;3943533.0;3199587.0;743946.0
2018-12-31;ENGIE BRASIL ENERGIA S.A.;4556677.0;19178868.0;23735545.0;4170261.0;13244707.0;23735545.0;6320577.0;17414968.0
2018-12-31;GERDAU S.A.;17503082.0;33777947.0;51281029.0;8504253.0;16838205.0;51281029.0;25938571.0;25342458.0
2018-12-31;GRUPO SBF S.A.;832866.0;965434.0;1798300.0;931553.0;675283.0;1798300.0;191464.0;1606836.0
2018-12-31;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;1275954.0;3600720.0;4876674.0;987496.0;283323.0;4876674.0;3605855.0;1270819.0
2018-12-31;HIDROVIAS DO BRASIL S.A.;1419900.0;3351646.0;4771546.0;403366.0;2753786.0;4771546.0;1614394.0;3157152.0
2018-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;21306.0;461183.0;482489.0;482286.0;245905.0;482489.0;-245702.0;728191.0
2018-12-31;IGUA SANEAMENTO S.A.;556947.0;1633257.0;2190204.0;298868.0;1245074.0;2190204.0;646262.0;1543942.0
2018-12-31;IGUATEMI S.A.;871505.0;4523403.0;5394908.0;279056.0;2260812.0;5394908.0;2855040.0;2539868.0
2018-12-31;JSL S.A.;7191320.0;8682634.0;15873954.0;4035478.0;10589977.0;15873954.0;1248499.0;14625455.0
2018-12-31;KLABIN S.A.;10861934.0;18771809.0;29633743.0;3708316.0;19392197.0;29633743.0;6533230.0;23100513.0
2018-12-31;LOCAWEB SERVIÇOS DE INTERNET S.A.;101993.0;174343.0;276336.0;155778.0;59471.0;276336.0;61087.0;215249.0
2018-12-31;MANGELS INDUSTRIAL S.A.;153830.0;194874.0;348704.0;68612.0;644217.0;348704.0;-364125.0;712829.0
2018-12-31;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;237350.0;33932.0;271282.0;72236.0;158736.0;271282.0;40310.0;230972.0
2018-12-31;MOURA DUBEUX ENGENHARIA S/A;936984.0;898823.0;1835807.0;1377659.0;271111.0;1835807.0;187037.0;1648770.0
2018-12-31;OMEGA GERAÇÃO S.A.;424474.0;3680720.0;4105194.0;211559.0;2038097.0;4105194.0;1855538.0;2249656.0
2018-12-31;OSX BRASIL S.A.;10373.0;1730274.0;1740647.0;409442.0;5345575.0;1740647.0;-4014370.0;5755017.0
2018-12-31;PADTEC HOLDING S.A.;6028.0;58123.0;64151.0;4628.0;46228.0;64151.0;13295.0;50856.0
2018-12-31;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;2787160.0;1836334.0;4623494.0;1829754.0;2191243.0;4623494.0;602497.0;4020997.0
2018-12-31;PBG S/A;563867.0;1058288.0;1622155.0;404068.0;855967.0;1622155.0;362120.0;1260035.0
2018-12-31;PETRO RIO S.A.;1039562.0;497501.0;1537063.0;370986.0;159481.0;1537063.0;1006596.0;530467.0
2018-12-31;POSITIVO TECNOLOGIA S.A.;1418740.0;370789.0;1789529.0;1111886.0;167735.0;1789529.0;509908.0;1279621.0
2018-12-31;PRINER SERVIÇOS INDUSTRIAIS S.A.;105316.0;102670.0;207986.0;114810.0;27047.0;207986.0;66129.0;141857.0
2018-12-31;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;65046.0;43876.0;108922.0;37464.0;30276.0;108922.0;41182.0;67740.0
2018-12-31;QUALITY SOFTWARE S.A.;36008601.0;63264303.0;99272904.0;42002405.0;19364621.0;99272904.0;37905878.0;61367026.0
2018-12-31;RAIA DROGASIL S.A.;4529825.0;2822180.0;7352005.0;2913445.0;903793.0;7352005.0;3534767.0;3817238.0
2018-12-31;REDE D'OR SÃO LUIZ S.A.;8054759.0;10974145.0;19028904.0;2181239.0;12319938.0;19028904.0;4527727.0;14501177.0
2018-12-31;REDE ENERGIA PARTICIPAÇÕES S.A.;4552066.0;11962504.0;16514570.0;2986359.0;9177235.0;16514570.0;4350976.0;12163594.0
2018-12-31;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;477055.0;714582.0;1191637.0;225921.0;339413.0;1191637.0;626303.0;565334.0
2018-12-31;ROMI S.A.;697357.0;544730.0;1242087.0;362752.0;181732.0;1242087.0;697603.0;544484.0
2018-12-31;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;1253142.0;1289104.0;2542246.0;994562.0;1792993.0;2542246.0;-245309.0;2787555.0
2018-12-31;RUMO S.A.;4073989.0;23060124.0;27134113.0;2473318.0;16366172.0;27134113.0;8294623.0;18839490.0
2018-12-31;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;483634.0;495040.0;978674.0;800036.0;57720.0;978674.0;120918.0;857756.0
2018-12-31;SER EDUCACIONAL S.A.;1143639.0;1285921.0;2429560.0;407265.0;551752.0;2429560.0;1470543.0;959017.0
2018-12-31;SINQIA S.A.;51722.0;115708.0;167430.0;33635.0;48445.0;167430.0;85350.0;82080.0
2018-12-31;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;894407.0;2954495.0;3848902.0;895124.0;1747252.0;3848902.0;1206526.0;2642376.0
2018-12-31;SUZANO HOLDING S.A.;30821453.0;23184365.0;54005818.0;6063617.0;35885810.0;54005818.0;12056391.0;41949427.0
2018-12-31;SUZANO S.A.;30798892.0;23133752.0;53932644.0;6058678.0;35848031.0;53932644.0;12025935.0;41906709.0
2018-12-31;SYN PROP & TECH S.A.;508238.0;3080187.0;3588425.0;366168.0;1447739.0;3588425.0;1774518.0;1813907.0
2018-12-31;TAURUS ARMAS S.A.;616217.0;304939.0;921156.0;535626.0;792493.0;921156.0;-406963.0;1328119.0
2018-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;1927671.0;6688623.0;8616294.0;646805.0;3397437.0;8616294.0;4572052.0;4044242.0
2018-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;98844.0;118138.0;216982.0;34247.0;11469.0;216982.0;171266.0;45716.0
2018-12-31;UNIPAR CARBOCLORO S.A.;1600103.0;2442527.0;4042630.0;1129665.0;1467023.0;4042630.0;1445942.0;2596688.0
2018-12-31;VALE S.A.;59256115.0;282458723.0;341714838.0;35516662.0;132515998.0;341714838.0;173682178.0;168032660.0
2018-12-31;VALID SOLUÇÕES S.A.;962385.0;1284854.0;2247239.0;465766.0;693030.0;2247239.0;1088443.0;1158796.0
2018-12-31;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;450198.0;1573234.0;2023432.0;524196.0;917753.0;2023432.0;581483.0;1441949.0
2018-12-31;VIA S.A.;13544000.0;7512000.0;21056000.0;14880000.0;3653000.0;21056000.0;2523000.0;18533000.0
2018-12-31;VIBRA ENERGIA S/A;12803000.0;12542000.0;25345000.0;4561000.0;11098000.0;25345000.0;9686000.0;15659000.0
2018-12-31;VIX LOGÍSTICA S/A;572503.0;1274985.0;1847488.0;354549.0;878471.0;1847488.0;614468.0;1233020.0
2018-12-31;VULCABRAS S.A.;800259.0;526514.0;1326773.0;275125.0;110186.0;1326773.0;941462.0;385311.0
2018-12-31;WETZEL S.A.;43398.0;135488.0;178886.0;136605.0;213082.0;178886.0;-170801.0;349687.0
2018-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;180715.0;326121.0;506836.0;71106.0;47182.0;506836.0;388548.0;118288.0
2018-12-31;YDUQS PARTICIPACOES S.A.;1550627.0;2551836.0;4102463.0;1289100.0;221954.0;4102463.0;2591409.0;1511054.0
2019-03-31;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;284278.0;494297.0;778575.0;89236.0;109718.0;778575.0;579621.0;198954.0
2019-12-31;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;397835.0;404293.0;802128.0;333520.0;294398.0;802128.0;174210.0;627918.0
2019-12-31;ALIANSCE SONAE SHOPPING CENTERS S.A.;1543252.0;9363295.0;10906547.0;239510.0;3150954.0;10906547.0;7516083.0;3390464.0
2019-12-31;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;249139.0;2170856.0;2419995.0;496914.0;1341966.0;2419995.0;581115.0;1838880.0
2019-12-31;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;101823.0;159302.0;261125.0;39575.0;45548.0;261125.0;176002.0;85123.0
2019-12-31;ALUPAR INVESTIMENTO S/A;5441876.0;13927856.0;19369732.0;2085695.0;9743972.0;19369732.0;7540065.0;11829667.0
2019-12-31;AMBEV S.A.;27621137.0;74121807.0;101742944.0;25011033.0;14175906.0;101742944.0;62556005.0;39186939.0
2019-12-31;AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;226260.0;396362.0;622622.0;131369.0;282256.0;622622.0;208997.0;413625.0
2019-12-31;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;9431729.0;6624841.0;16056570.0;4827543.0;5494595.0;16056570.0;5734432.0;10322138.0
2019-12-31;ATACADÃO S.A.;22155000.0;22757000.0;44912000.0;20059000.0;10148000.0;44912000.0;14705000.0;30207000.0
2019-12-31;ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;14492.0;132.0;14624.0;1041.0;8456.0;14624.0;5127.0;9497.0
2019-12-31;AZUL S.A.;4138731.0;15058759.0;19197490.0;6862020.0;15854644.0;19197490.0;-3519174.0;22716664.0
2019-12-31;B3 S.A. - BRASIL, BOLSA, BALCÃO;10469005.0;29558310.0;40027315.0;8055193.0;6570889.0;40027315.0;25401233.0;14626082.0
2019-12-31;BB SEGURIDADE PARTICIPAÇÕES S.A.;8738259.0;6188288.0;14926547.0;8215728.0;1462065.0;14926547.0;5248754.0;9677793.0
2019-12-31;BBM LOGÍSTICA S.A.;264729.0;399387.0;664116.0;243314.0;300051.0;664116.0;120751.0;543365.0
2019-12-31;BLUE TECH SOLUTIONS EQI S.A.;17.0;191107.0;191124.0;32045.0;91426.0;191124.0;67653.0;123471.0
2019-12-31;BR PROPERTIES S.A.;1502455.0;8443828.0;9946283.0;309083.0;2433127.0;9946283.0;7204073.0;2742210.0
2019-12-31;BRASKEM S.A.;23389554.0;44739483.0;68129037.0;16216160.0;47968171.0;68129037.0;3944706.0;64184331.0
2019-12-31;BRF S.A.;15045427.0;26655204.0;41700631.0;13324005.0;20228277.0;41700631.0;8148349.0;33552282.0
2019-12-31;CCR S.A.;7131926.0;26130161.0;33262087.0;6519308.0;18303085.0;33262087.0;8439694.0;24822393.0
2019-12-31;CIA SIDERURGICA NACIONAL;12725805.0;38143471.0;50869276.0;11619957.0;27887387.0;50869276.0;11361932.0;39507344.0
2019-12-31;CIA TECIDOS SANTANENSE;264051.0;333575.0;597626.0;194191.0;115193.0;597626.0;288242.0;309384.0
2019-12-31;COGNA EDUCAÇÃO S.A.;4478450.0;29639996.0;34118446.0;2750625.0;15532552.0;34118446.0;15835269.0;18283177.0
2019-12-31;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1740536.0;1946819.0;3687355.0;1568080.0;1118600.0;3687355.0;1000675.0;2686680.0
2019-12-31;CONSTRUTORA ADOLPHO LINDENBERG S.A.;48183.0;31689.0;79872.0;16155.0;62358.0;79872.0;1359.0;78513.0
2019-12-31;COSAN S.A.;11336691.0;21528449.0;32865140.0;6166076.0;15637848.0;32865140.0;11061216.0;21803924.0
2019-12-31;CPFL ENERGIAS RENOVÁVEIS S.A.;1312372.0;10496351.0;11808723.0;1545741.0;5616561.0;11808723.0;4646421.0;7162302.0
2019-12-31;CRUZEIRO DO SUL EDUCACIONAL S.A.;198523.0;2000680.0;2199203.0;1012465.0;675947.0;2199203.0;510791.0;1688412.0
2019-12-31;CURY CONSTRUTORA E INCORPORADORA S.A.;1076856.0;211142.0;1287998.0;638675.0;285526.0;1287998.0;363797.0;924201.0
2019-12-31;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;248761.0;846882.0;1095643.0;334275.0;295319.0;1095643.0;466049.0;629594.0
2019-12-31;DEXCO S.A.;3514047.0;7200641.0;10714688.0;2149913.0;3632607.0;10714688.0;4932168.0;5782520.0
2019-12-31;DOHLER S.A.;345303.0;396808.0;742111.0;52178.0;95368.0;742111.0;594565.0;147546.0
2019-12-31;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;2327040.0;9215413.0;11542453.0;4008319.0;7078783.0;11542453.0;455351.0;11087102.0
2019-12-31;ELETROMIDIA S.A.;106132.0;184398.0;290530.0;98085.0;121615.0;290530.0;70830.0;219700.0
2019-12-31;EMBPAR PARTICIPAÇÕES S/A;47806.0;82707.0;130513.0;49331.0;71095.0;130513.0;10087.0;120426.0
2019-12-31;EMBRAER S.A.;34548654.0;8066002.0;42614656.0;25739943.0;2305161.0;42614656.0;14569552.0;28045104.0
2019-12-31;ENAUTA PARTICIPAÇÕES S.A.;2075889.0;2473281.0;4549170.0;572093.0;1081541.0;4549170.0;2895536.0;1653634.0
2019-12-31;ENGIE BRASIL ENERGIA S.A.;6745671.0;23389907.0;30135578.0;5979644.0;17157114.0;30135578.0;6998820.0;23136758.0
2019-12-31;ENJOEI S.A.;16330.0;20624.0;36954.0;17841.0;4168.0;36954.0;14945.0;22009.0
2019-12-31;GERDAU S.A.;18235713.0;35767257.0;54002970.0;7424537.0;19405306.0;54002970.0;27173127.0;26829843.0
2019-12-31;GRUPO DE MODA SOMA S.A.;671728.0;584126.0;1255854.0;620131.0;292667.0;1255854.0;343056.0;912798.0
2019-12-31;GRUPO MATEUS S.A.;2780285.0;1341051.0;4121336.0;1010174.0;1161875.0;4121336.0;1949287.0;2172049.0
2019-12-31;GRUPO SBF S.A.;1560576.0;2373151.0;3933727.0;1093629.0;1671434.0;3933727.0;1168664.0;2765063.0
2019-12-31;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2161302.0;10292384.0;12453686.0;1745423.0;3446378.0;12453686.0;7261885.0;5191801.0
2019-12-31;HBR REALTY EMPREENDIMENTOS IMOBILIÁRIOS S.A.;167918.0;2186507.0;2354425.0;94492.0;875260.0;2354425.0;1384673.0;969752.0
2019-12-31;HIDROVIAS DO BRASIL S.A.;1246394.0;3471271.0;4717665.0;323192.0;2850902.0;4717665.0;1543571.0;3174094.0
2019-12-31;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;22364.0;455268.0;477632.0;547247.0;314247.0;477632.0;-383862.0;861494.0
2019-12-31;IGUA SANEAMENTO S.A.;529163.0;1993615.0;2522778.0;375748.0;1309869.0;2522778.0;837161.0;1685617.0
2019-12-31;IGUATEMI S.A.;1171236.0;4576811.0;5748047.0;281823.0;2442454.0;5748047.0;3023770.0;2724277.0
2019-12-31;INTELBRAS S.A.;1224694.0;376831.0;1601525.0;623560.0;253106.0;1601525.0;724859.0;876666.0
2019-12-31;JSL S.A.;8910832.0;11357402.0;20268234.0;4678968.0;13209303.0;20268234.0;2379963.0;17888271.0
2019-12-31;KLABIN S.A.;13673944.0;21029138.0;34703082.0;3104523.0;25097286.0;34703082.0;6501273.0;28201809.0
2019-12-31;LOCAWEB SERVIÇOS DE INTERNET S.A.;176220.0;337793.0;514013.0;237942.0;187738.0;514013.0;88333.0;425680.0
2019-12-31;MANGELS INDUSTRIAL S.A.;209533.0;157153.0;366686.0;68625.0;668695.0;366686.0;-370634.0;737320.0
2019-12-31;MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;905533.0;318887.0;1224420.0;481831.0;242228.0;1224420.0;500361.0;724059.0
2019-12-31;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;306004.0;1069891.0;1375895.0;174232.0;94290.0;1375895.0;1107373.0;268522.0
2019-12-31;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;302091.0;93944.0;396035.0;223219.0;109491.0;396035.0;63325.0;332710.0
2019-12-31;MOBLY S.A.;116655.0;97028.0;213683.0;182679.0;36812.0;213683.0;-5808.0;219491.0
