DT_REFER;DENOM_CIA;Custo dos Bens e/ou Serviços Vendidos;Lucro/Prejuízo Consolidado do Período;Receita de Venda de Bens e/ou Serviços
2022-12-31;SUZANO S.A.;-24821288.0;23394887.0;49830946.0
2022-12-31;SYN PROP & TECH S.A.;-266994.0;-32939.0;474499.0
2022-12-31;TAURUS ARMAS S.A.;-1379597.0;519984.0;2540021.0
2022-12-31;TIM S.A.;-10655981.0;1670755.0;21530801.0
2022-12-31;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;-498448.0;1449215.0;2616517.0
2022-12-31;UNICASA INDÚSTRIA DE MÓVEIS S.A.;-161703.0;32947.0;245678.0
2022-12-31;UNIPAR CARBOCLORO S.A.;-4015101.0;1334303.0;7270406.0
2022-12-31;VALE S.A.;124195000.0;96337000.0;226508000.0
2022-12-31;VALID SOLUÇÕES S.A.;-1209810.0;36503.0;1879437.0
2022-12-31;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;-2821051.0;668629.0;4913454.0
2022-12-31;VIA S.A.;-21308000.0;-342000.0;30898000.0
2022-12-31;VIBRA ENERGIA S/A;-173957000.0;1537000.0;181446000.0
2022-12-31;VIVARA PARTICIPAÇÕES S.A.;-573527520.0;360854417.0;1843735089.0
2022-12-31;VIX LOGÍSTICA S/A;-2068818.0;88453.0;2620081.0
2022-12-31;VULCABRAS S.A.;-1599498.0;469930.0;2536936.0
2022-12-31;WETZEL S.A.;-246209.0;24042.0;293024.0
2022-12-31;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;-1711196.0;117274.0;1974513.0
2022-12-31;YDUQS PARTICIPACOES S.A.;-1982472.0;-55444.0;4564940.0
